name,n_phases,r1,x1,r0,x0,c1,c0,units,r_matrix,x_matrix,c_matrix,rg,xg,rho,symmetrical_components
33,2,0.0001864107,0.0004225308,0.0004722404,0.001267593,1.0923091573331E-14,1.0923091573331E-14,m,[  0.00028169 |  0.00009528   0.00028169 ],[  0.00070422 |  0.00028169   0.00070422 ],[  0.00001092 |  0.00000000   0.00001092 ],0.01805,0.155081,100,true
15,1,0.0001864107,0.0004225308,0.0004722404,0.001267593,1.0923091573331E-14,1.0923091573331E-14,m,[  0.00028169 ],[  0.00070422 ],[  0.00001092 ],0.01805,0.155081,100,true
35,2,0.001534781,0.000559232,0.001926244,0.001746046,2.75372048522216E-15,2.75372048522216E-15,m,[  0.00166527 |  0.00013049   0.00166527 ],[  0.00095484 |  0.00039560   0.00095484 ],[  0.00000275 |  0.00000000   0.00000275 ],0.01805,0.155081,100,true
36,1,0.0001864107,0.0003976761,0.000459813,0.001186815,5.50744097044432E-15,5.50744097044432E-15,m,[  0.00027754 ],[  0.00066072 ],[  0.00000551 ],0.01805,0.155081,100,true
205,3,0.0006988163,0.0001870072,0.001525585,0.0004363501,0,0,m,[  0.00097441 |  0.00027559   0.00097441 |  0.00027559   0.00027559   0.00097441 ],[  0.00027012 |  0.00008311   0.00027012 |  0.00008311   0.00008311   0.00027012 ],[  0.00000000 |  0.00000000   0.00000000 |  0.00000000   0.00000000   0.00000000 ],0.01805,0.155081,100,true
38,1,0.0001864107,0.0003976761,0.000459813,0.001186815,5.50744097044432E-15,5.50744097044432E-15,m,[  0.00027754 ],[  0.00066072 ],[  0.00000551 ],0.01805,0.155081,100,true
39,1,0.0001864107,0.0003976761,0.000459813,0.001186815,5.50744097044432E-15,5.50744097044432E-15,m,[  0.00027754 ],[  0.00066072 ],[  0.00000551 ],0.01805,0.155081,100,true
1,1,0.0001864107,0.0003976761,0.000459813,0.001186815,5.50744097044432E-15,5.50744097044432E-15,m,[  0.00027754 ],[  0.00066072 ],[  0.00000551 ],0.01805,0.155081,100,true
2,1,0.001050113,0.0005219498,0.00146643,0.001615559,1.65223231262987E-15,1.65223231262987E-15,m,[  0.00118889 ],[  0.00088649 ],[  0.00000165 ],0.01805,0.155081,100,true
3,1,0.0006959332,0.0005219498,0.00111225,0.001615559,1.46865082513448E-15,1.46865082513448E-15,m,[  0.00083471 ],[  0.00088649 ],[  0.00000147 ],0.01805,0.155081,100,true
4,1,0.0003666076,0.0004722404,0.0006462236,0.001317302,1.65223231262987E-15,1.65223231262987E-15,m,[  0.00045981 ],[  0.00075393 ],[  0.00000165 ],0.01805,0.155081,100,true
5,1,0.0002361202,0.0003976761,0.0005219498,0.001242738,1.65223231262987E-15,1.65223231262987E-15,m,[  0.00033140 ],[  0.00067936 ],[  0.00000165 ],0.01805,0.155081,100,true
9,1,0.0001864107,0.0003976761,0.000459813,0.001186815,5.50744097044432E-15,5.50744097044432E-15,m,[  0.00027754 ],[  0.00066072 ],[  0.00000551 ],0.01805,0.155081,100,true
6,1,0.0001864107,0.0003976761,0.000459813,0.001186815,5.50744097044432E-15,5.50744097044432E-15,m,[  0.00027754 ],[  0.00066072 ],[  0.00000551 ],0.01805,0.155081,100,true
7,1,0.00009941902000000001,0.0003666076,0.000379035,0.001211669,5.41564974302372E-15,5.41564974302372E-15,m,[  0.00019262 ],[  0.00064829 ],[  0.00000542 ],0.01805,0.155081,100,true
32,1,0.0001864107,0.0003976761,0.000459813,0.001186815,5.50744097044432E-15,5.50744097044432E-15,m,[  0.00027754 ],[  0.00066072 ],[  0.00000551 ],0.01805,0.155081,100,true
10,1,0.0001864107,0.0003976761,0.000459813,0.001186815,5.50744097044432E-15,5.50744097044432E-15,m,[  0.00027754 ],[  0.00066072 ],[  0.00000551 ],0.01805,0.155081,100,true
53,3,0.0001864107,0.0004225308,0.0004722404,0.001267593,1.0923091573331E-14,1.0923091573331E-14,m,[  0.00028169 |  0.00009528   0.00028169 |  0.00009528   0.00009528   0.00028169 ],[  0.00070422 |  0.00028169   0.00070422 |  0.00028169   0.00028169   0.00070422 ],[  0.00001092 |  0.00000000   0.00001092 |  0.00000000   0.00000000   0.00001092 ],0.01805,0.155081,100,true
255,3,0.0001304875,0.0003852487,0.0003106844,0.001845466,5.50744097044432E-15,5.50744097044432E-15,m,[  0.00019055 |  0.00006007   0.00019055 |  0.00006007   0.00006007   0.00019055 ],[  0.00087199 |  0.00048674   0.00087199 |  0.00048674   0.00048674   0.00087199 ],[  0.00000551 |  0.00000000   0.00000551 |  0.00000000   0.00000000   0.00000551 ],0.01805,0.155081,100,true
56,1,0.0001864107,0.0003976761,0.000459813,0.001186815,5.50744097044432E-15,5.50744097044432E-15,m,[  0.00027754 ],[  0.00066072 ],[  0.00000551 ],0.01805,0.155081,100,true
225,1,0.00009186317,0.0001302513,0.0001942275,0.00006036599,0,0,m,[  0.00012598 ],[  0.00010696 ],[  0.00000000 ],0.01805,0.155081,100,true
226,1,0.00009186317,0.0001302513,0.0001942275,0.00006036599,0,0,m,[  0.00012598 ],[  0.00010696 ],[  0.00000000 ],0.01805,0.155081,100,true
57,1,0.0001864107,0.0003976761,0.000459813,0.001186815,5.50744097044432E-15,5.50744097044432E-15,m,[  0.00027754 ],[  0.00066072 ],[  0.00000551 ],0.01805,0.155081,100,true
229,1,0.00009186317,0.0001302513,0.0001942275,0.00006036599,0,0,m,[  0.00012598 ],[  0.00010696 ],[  0.00000000 ],0.01805,0.155081,100,true
248,1,0.00009186317,0.0001302513,0.0001942275,0.00006036599,0,0,m,[  0.00012598 ],[  0.00010696 ],[  0.00000000 ],0.01805,0.155081,100,true
105,3,0.00009941902000000001,0.0003666076,0.000379035,0.001211669,1.83824955102278E-15,1.83824955102278E-15,m,[  0.00019262 |  0.00009321   0.00019262 |  0.00009321   0.00009321   0.00019262 ],[  0.00064829 |  0.00028169   0.00064829 |  0.00028169   0.00028169   0.00064829 ],[  0.00000184 |  0.00000000   0.00000184 |  0.00000000   0.00000000   0.00000184 ],0.01805,0.155081,100,true
110,3,0.0009320533,0.0004908814,0.001354584,0.001584491,6.54292220496219E-16,6.54292220496219E-16,m,[  0.00107290 |  0.00014084   0.00107290 |  0.00014084   0.00014084   0.00107290 ],[  0.00085542 |  0.00036454   0.00085542 |  0.00036454   0.00036454   0.00085542 ],[  0.00000065 |  0.00000000   0.00000065 |  0.00000000   0.00000000   0.00000065 ],0.01805,0.155081,100,true
